position,label,x,y
1,"-30 mV",-1.90000000e+00,6.24817591e-02
1,"-30 mV",-1.80000000e+00,6.17198974e-02
1,"-30 mV",-1.70000000e+00,6.09681945e-02
1,"-30 mV",-1.60000000e+00,6.02265140e-02
1,"-30 mV",-1.50000000e+00,5.94947209e-02
1,"-30 mV",-1.40000000e+00,5.87726822e-02
1,"-30 mV",-1.30000000e+00,5.80602667e-02
1,"-30 mV",-1.20000000e+00,5.73573448e-02
1,"-30 mV",-1.10000000e+00,5.66637887e-02
1,"-30 mV",-1.00000000e+00,5.59794726e-02
1,"-30 mV",-9.00000000e-01,5.53042719e-02
1,"-30 mV",-8.00000000e-01,5.46380643e-02
1,"-30 mV",-7.00000000e-01,5.39807286e-02
1,"-30 mV",-6.00000000e-01,5.33321454e-02
1,"-30 mV",-5.00000000e-01,5.26921967e-02
1,"-30 mV",-4.00000000e-01,5.20607664e-02
1,"-30 mV",-3.00000000e-01,5.14377398e-02
1,"-30 mV",-2.00000000e-01,5.08230038e-02
1,"-30 mV",-1.00000000e-01,5.02164468e-02
1,"-30 mV",-1.87905247e-14,4.96179588e-02
1,"-30 mV",1.00000000e-01,-8.09343141e+00
1,"-30 mV",2.00000000e-01,2.58349499e+01
1,"-30 mV",3.00000000e-01,7.89276694e+01
1,"-30 mV",4.00000000e-01,1.44499366e+02
1,"-30 mV",5.00000000e-01,2.15578747e+02
1,"-30 mV",6.00000000e-01,2.86402465e+02
1,"-30 mV",7.00000000e-01,3.52811244e+02
1,"-30 mV",8.00000000e-01,4.12152299e+02
1,"-30 mV",9.00000000e-01,4.62998463e+02
1,"-30 mV",1.00000000e+00,5.04834305e+02
1,"-30 mV",1.10000000e+00,5.37774569e+02
1,"-30 mV",1.20000000e+00,5.62337016e+02
1,"-30 mV",1.30000000e+00,5.79271228e+02
1,"-30 mV",1.40000000e+00,5.89436270e+02
1,"-30 mV",1.50000000e+00,5.93717553e+02
1,"-30 mV",1.60000000e+00,5.92973435e+02
1,"-30 mV",1.70000000e+00,5.88003420e+02
1,"-30 mV",1.80000000e+00,5.79531512e+02
1,"-30 mV",1.90000000e+00,5.68199755e+02
1,"-30 mV",2.00000000e+00,5.54568366e+02
1,"-30 mV",2.10000000e+00,5.39119867e+02
1,"-30 mV",2.20000000e+00,5.22265438e+02
1,"-30 mV",2.30000000e+00,5.04352283e+02
1,"-30 mV",2.40000000e+00,4.85671245e+02
1,"-30 mV",2.50000000e+00,4.66464184e+02
1,"-30 mV",2.60000000e+00,4.46930837e+02
1,"-30 mV",2.70000000e+00,4.27235039e+02
1,"-30 mV",2.80000000e+00,4.07510232e+02
1,"-30 mV",2.90000000e+00,3.87864291e+02
1,"-30 mV",3.00000000e+00,3.68383687e+02
1,"-30 mV",3.10000000e+00,3.49137061e+02
1,"-30 mV",3.20000000e+00,3.30178253e+02
1,"-30 mV",3.30000000e+00,3.11548869e+02
1,"-30 mV",3.40000000e+00,2.93280438e+02
1,"-30 mV",3.50000000e+00,2.75396215e+02
1,"-30 mV",3.60000000e+00,2.57912690e+02
1,"-30 mV",3.70000000e+00,2.40840843e+02
1,"-30 mV",3.80000000e+00,2.24187183e+02
1,"-30 mV",3.90000000e+00,2.07954609e+02
1,"-30 mV",4.00000000e+00,1.92143120e+02
1,"-30 mV",4.10000000e+00,1.76750407e+02
1,"-30 mV",4.20000000e+00,1.61772329e+02
1,"-30 mV",4.30000000e+00,1.47203310e+02
1,"-30 mV",4.40000000e+00,1.33036666e+02
1,"-30 mV",4.50000000e+00,1.19264869e+02
1,"-30 mV",4.60000000e+00,1.05879762e+02
1,"-30 mV",4.70000000e+00,9.28727363e+01
1,"-30 mV",4.80000000e+00,8.02348716e+01
1,"-30 mV",4.90000000e+00,6.79570545e+01
1,"-30 mV",5.00000000e+00,5.60300689e+01
1,"-30 mV",5.10000000e+00,4.44446711e+01
