position,label,x,y
1,"-40 mV",-9.00000000e-01,5.53042719e-02
1,"-40 mV",-8.00000000e-01,5.46380643e-02
1,"-40 mV",-7.00000000e-01,5.39807286e-02
1,"-40 mV",-6.00000000e-01,5.33321454e-02
1,"-40 mV",-5.00000000e-01,5.26921967e-02
1,"-40 mV",-4.00000000e-01,5.20607664e-02
1,"-40 mV",-3.00000000e-01,5.14377398e-02
1,"-40 mV",-2.00000000e-01,5.08230038e-02
1,"-40 mV",-1.00000000e-01,5.02164468e-02
1,"-40 mV",-1.87905247e-14,4.96179588e-02
1,"-40 mV",1.00000000e-01,-1.13139949e+00
1,"-40 mV",2.00000000e-01,7.94565949e+01
1,"-40 mV",3.00000000e-01,2.03567464e+02
1,"-40 mV",4.00000000e-01,3.49345482e+02
1,"-40 mV",5.00000000e-01,4.97098568e+02
1,"-40 mV",6.00000000e-01,6.32959466e+02
1,"-40 mV",7.00000000e-01,7.48848745e+02
1,"-40 mV",8.00000000e-01,8.41217000e+02
1,"-40 mV",9.00000000e-01,9.09621676e+02
1,"-40 mV",1.00000000e+00,9.55525275e+02
1,"-40 mV",1.10000000e+00,9.81405886e+02
1,"-40 mV",1.20000000e+00,9.90153789e+02
1,"-40 mV",1.30000000e+00,9.84692317e+02
1,"-40 mV",1.40000000e+00,9.67759791e+02
1,"-40 mV",1.50000000e+00,9.41800049e+02
1,"-40 mV",1.60000000e+00,9.08922168e+02
1,"-40 mV",1.70000000e+00,8.70901594e+02
1,"-40 mV",1.80000000e+00,8.29204020e+02
1,"-40 mV",1.90000000e+00,7.85020040e+02
1,"-40 mV",2.00000000e+00,7.39303207e+02
1,"-40 mV",2.10000000e+00,6.92807276e+02
1,"-40 mV",2.20000000e+00,6.46120378e+02
1,"-40 mV",2.30000000e+00,5.99695146e+02
1,"-40 mV",2.40000000e+00,5.53874553e+02
1,"-40 mV",2.50000000e+00,5.08913635e+02
1,"-40 mV",2.60000000e+00,4.64997486e+02
1,"-40 mV",2.70000000e+00,4.22255985e+02
1,"-40 mV",2.80000000e+00,3.80775756e+02
1,"-40 mV",2.90000000e+00,3.40609783e+02
1,"-40 mV",3.00000000e+00,3.01785118e+02
1,"-40 mV",3.10000000e+00,2.64309000e+02
1,"-40 mV",3.20000000e+00,2.28173711e+02
1,"-40 mV",3.30000000e+00,1.93360392e+02
1,"-40 mV",3.40000000e+00,1.59842047e+02
1,"-40 mV",3.50000000e+00,1.27585875e+02
1,"-40 mV",3.60000000e+00,9.65550978e+01
1,"-40 mV",3.70000000e+00,6.67103556e+01
1,"-40 mV",3.80000000e+00,3.80107895e+01
1,"-40 mV",3.90000000e+00,1.04148605e+01
1,"-40 mV",4.00000000e+00,-1.61190312e+01
1,"-40 mV",4.10000000e+00,-4.16320851e+01
1,"-40 mV",4.20000000e+00,-6.61647621e+01
1,"-40 mV",4.30000000e+00,-8.97565417e+01
1,"-40 mV",4.40000000e+00,-1.12445754e+02
1,"-40 mV",4.50000000e+00,-1.34269466e+02
1,"-40 mV",4.60000000e+00,-1.55263418e+02
1,"-40 mV",4.70000000e+00,-1.75461983e+02
1,"-40 mV",4.80000000e+00,-1.94898160e+02
1,"-40 mV",4.90000000e+00,-2.13603583e+02
1,"-40 mV",5.00000000e+00,-2.31608541e+02
1,"-40 mV",5.10000000e+00,-2.48942012e+02
1,"-40 mV",5.20000000e+00,-2.65631701e+02
1,"-40 mV",5.30000000e+00,-2.81704085e+02
1,"-40 mV",5.40000000e+00,-2.97184457e+02
1,"-40 mV",5.50000000e+00,-3.12096975e+02
1,"-40 mV",5.60000000e+00,-3.26464711e+02
1,"-40 mV",5.70000000e+00,-3.40309698e+02
1,"-40 mV",5.80000000e+00,-3.53652979e+02
1,"-40 mV",5.90000000e+00,-3.66514650e+02
1,"-40 mV",6.00000000e+00,-3.78913909e+02
1,"-40 mV",6.10000000e+00,-3.90869096e+02
1,"-40 mV",6.20000000e+00,-4.02397734e+02
1,"-40 mV",6.30000000e+00,-4.13516573e+02
1,"-40 mV",6.40000000e+00,-4.24241621e+02
1,"-40 mV",6.50000000e+00,-4.34588189e+02
1,"-40 mV",6.60000000e+00,-4.44570914e+02
1,"-40 mV",6.70000000e+00,-4.54203804e+02
1,"-40 mV",6.80000000e+00,-4.63500257e+02
1,"-40 mV",6.90000000e+00,-4.72473101e+02
1,"-40 mV",7.00000000e+00,-4.81134613e+02
1,"-40 mV",7.10000000e+00,-4.89496551e+02
1,"-40 mV",7.20000000e+00,-4.97570177e+02
1,"-40 mV",7.30000000e+00,-5.05366280e+02
1,"-40 mV",7.40000000e+00,-5.12895200e+02
1,"-40 mV",7.50000000e+00,-5.20166848e+02
1,"-40 mV",7.60000000e+00,-5.27190725e+02
1,"-40 mV",7.70000000e+00,-5.33975945e+02
1,"-40 mV",7.80000000e+00,-5.40531250e+02
1,"-40 mV",7.90000000e+00,-5.46865025e+02
1,"-40 mV",8.00000000e+00,-5.52985320e+02
2,"-60 mV",-9.00000000e-01,5.53042719e-02
2,"-60 mV",-8.00000000e-01,5.46380643e-02
2,"-60 mV",-7.00000000e-01,5.39807286e-02
2,"-60 mV",-6.00000000e-01,5.33321454e-02
2,"-60 mV",-5.00000000e-01,5.26921967e-02
2,"-60 mV",-4.00000000e-01,5.20607664e-02
2,"-60 mV",-3.00000000e-01,5.14377398e-02
2,"-60 mV",-2.00000000e-01,5.08230038e-02
2,"-60 mV",-1.00000000e-01,5.02164468e-02
2,"-60 mV",-1.87905247e-14,4.96179588e-02
2,"-60 mV",1.00000000e-01,3.30779042e+01
2,"-60 mV",2.00000000e-01,2.60080025e+02
2,"-60 mV",3.00000000e-01,5.55386100e+02
2,"-60 mV",4.00000000e-01,8.34863694e+02
2,"-60 mV",5.00000000e-01,1.05454504e+03
2,"-60 mV",6.00000000e-01,1.20194763e+03
2,"-60 mV",7.00000000e-01,1.28179723e+03
2,"-60 mV",8.00000000e-01,1.30583525e+03
2,"-60 mV",9.00000000e-01,1.28714496e+03
2,"-60 mV",1.00000000e+00,1.23753901e+03
2,"-60 mV",1.10000000e+00,1.16666517e+03
