x,Curve1
7.7352,82.644
7.7551,78.282
7.7787,75.893
7.8649,72.237
7.9351,77.703
7.9524,84.227
7.9853,88.024
8.0149,91.82
8.0337,95.463
8.1289,98.573
8.3103,94.444
8.3932,90.816
8.4886,87.191
8.5715,83.564
8.6422,79.783
8.725,76.156
8.8082,72.377
8.8325,70.522
