x,Curve1
0.01307,4.9054
0.05615,4.8393
0.16444,4.5611
0.288,4.41
0.28804,4.3798
0.41154,4.2842
0.54013,4.2346
0.66358,4.185
0.79215,4.1608
0.91554,4.1619
